creativeID,brand,"successclick
",successconversion
4877,15,127,0
4624,47,122,4
1910,87,48,0
5756,381,33,0
4104,1400,26,0
4496,403,10,0
616,25,5,1
3549,25,2,0
6582,1400,7,0
59,153,54,0
1544,1400,8,0
331,30,2,0
6484,5,26,0
87,1400,11,0
4946,403,4,0
5865,153,516,4
2606,29,34,0
2873,803,3,0
5286,7,60,0
1354,14,9,0
2036,403,17,0
4305,381,12,1
4212,87,47,0
2509,52,1,0
3601,78,11,0
4240,153,116,0
4904,381,9,0
347,308,8,0
1661,308,6,0
2811,803,4,0
767,87,19,0
5207,78,88,3
1848,191,40,0
359,381,11,0
2581,30,2,0
6506,50,41,0
4463,22,52,0
3658,403,3,0
4596,308,6,1
2053,403,11,0
4416,308,3,0
4980,78,12,0
1900,93,6,0
3460,87,26,0
3097,403,3,0
3984,42,9,0
1416,153,5,0
4803,1400,18,0
5680,87,13,0
5001,381,24,2
5846,381,16,0
6119,1400,8,0
2260,29,32,2
1191,381,43,0
5930,22,29,0
105,29,25,0
5535,35,19,0
2822,5,15,0
2391,381,26,3
278,29,409,2
6578,30,13,0
3481,160,4,0
904,153,6,1
6341,403,6,0
427,78,14,0
5454,403,23,0
883,50,25,1
250,50,17,1
3970,5,6,0
3240,30,10,0
6508,1400,25,0
6555,53,627,18
5272,1400,26,0
6103,93,38,0
3,381,15,0
3684,403,8,1
2009,30,1,0
5237,35,28,3
1807,403,8,0
3364,29,20,0
2329,1400,10,0
5546,35,60,1
3162,1400,13,0
1411,30,10,0
622,1400,13,0
2924,101,4,1
2167,101,10,0
2404,403,14,0
2292,803,6,0
1189,52,14,1
4717,30,10,0
524,308,5,0
2471,803,7,0
113,14,4,0
4972,59,13,0
2949,308,6,3
2177,1400,18,0
1956,803,5,0
3839,59,20,0
3559,29,140,0
1774,1400,12,0
2326,41,3,0
294,1400,24,0
1457,381,9,0
4372,1400,5,0
1535,381,28,1
3007,25,13,0
2978,24,45,0
2109,1400,4,0
3900,15,59,0
5602,803,15,0
3022,101,8,0
631,381,6,0
4349,1400,32,1
6261,1400,4,0
1111,803,2,0
1833,101,171,6
2424,87,5,0
588,1400,3,0
133,1400,42,0
794,1400,31,0
4874,1400,36,0
4779,29,218,6
2395,1400,2,0
3318,101,14,1
6562,403,3,0
5601,87,24,0
2812,50,10,0
4445,6,6,0
2249,101,10,0
988,35,9,0
3930,803,1,0
4435,403,10,0
782,403,13,0
1239,160,5,2
239,381,4,0
98,3,25,1
1730,803,3,0
5235,93,13,0
367,1400,8,0
5624,153,34,2
1336,308,1,0
1627,87,17,0
3255,1400,10,0
6495,30,3,0
6240,87,24,1
4790,59,15,0
2813,1400,35,0
1077,381,27,2
4728,42,11,0
2097,42,4,0
1288,308,1,0
268,59,17,0
1051,803,2,0
650,1400,17,0
2238,22,7,0
3477,381,4,0
1951,1400,12,0
703,1400,32,0
6556,1400,19,0
1669,803,3,0
4563,191,6,0
858,191,15,0
532,308,2,0
3616,803,2,0
1262,5,3,0
3123,50,37,1
2301,381,14,1
1501,803,10,0
906,403,11,1
4490,381,27,3
4263,381,9,0
3303,101,14,0
1481,1400,7,0
5709,381,4,0
1075,52,35,3
388,308,5,0
1097,1400,43,1
2559,1400,2,0
242,381,8,0
4352,1400,6,0
227,1400,8,0
3281,93,8,0
781,1400,6,1
5836,29,29,0
5878,1400,5,0
1868,191,24,1
2648,56,10,0
2430,403,6,0
1305,403,2,0
6161,403,11,0
1327,1400,6,0
2118,101,6,0
2468,52,29,0
2320,1400,5,0
1672,381,9,1
1720,803,3,0
1483,1400,24,0
2661,1400,12,1
6552,1400,14,0
1434,101,4,0
2371,803,6,0
2415,803,2,0
2104,403,1,0
5111,1400,27,0
2672,1400,17,0
4988,308,1,0
3179,1400,1,0
513,1400,1,0
5538,803,7,0
5863,191,1,0
483,803,2,0
2534,381,37,1
6001,803,13,0
6008,191,9,0
5578,14,20,0
2266,403,9,1
5437,803,3,1
4696,381,2,0
4711,101,11,0
1401,93,6,0
5206,50,12,0
3463,403,1,0
2084,1400,7,0
4253,87,4,0
991,30,8,0
3815,101,12,0
5210,29,136,1
3736,803,6,0
6105,111,39,0
4048,803,5,0
2727,1400,8,0
3500,803,3,0
5515,803,6,0
1699,50,962,6
2731,101,4,0
1574,87,16,0
5743,803,5,0
2498,29,32,0
81,37,13,1
1844,403,16,2
4350,87,23,0
6145,87,26,0
2692,803,5,0
3102,1400,6,0
1966,153,1,0
1184,1400,8,0
1430,1400,6,0
6560,1400,2,0
339,53,19,3
3820,803,5,0
3370,403,8,2
1819,803,4,0
1785,41,1,0
2877,803,3,0
1962,403,1,0
3180,14,9,0
220,50,966,25
4082,1400,6,0
3485,403,11,2
33,1400,7,0
1895,1400,6,0
2953,1400,13,0
4594,87,5,0
748,381,4,0
3907,1400,7,0
4811,803,6,0
3086,803,2,0
4932,381,6,0
2923,1400,3,0
6287,29,6,0
5128,1400,7,0
4601,381,6,0
4476,1400,1,0
5480,1400,6,1
308,803,23,0
2778,1400,3,0
3136,1400,14,0
5737,1400,12,0
738,1400,5,0
6426,1400,20,0
6554,87,6,0
4486,403,1,0
1834,93,10,1
3646,381,1,0
3047,1400,19,0
2613,1400,25,0
1369,1400,37,0
1566,1400,6,0
2449,1400,5,0
2777,803,4,0
908,191,3,0
2393,1400,5,0
5375,101,1,0
5292,30,1,0
1780,1400,15,0
5771,153,1,0
3886,803,5,0
2001,803,8,0
1211,381,1,0
3944,53,1347,11
6265,803,4,0
2447,101,3,0
2614,1400,26,0
5571,1400,10,0
1325,87,2,0
3451,403,9,2
5069,25,37,0
3091,803,4,0
1660,53,25,1
6095,191,2,0
625,1400,5,0
5560,803,3,0
4880,803,4,0
5848,56,3,0
5780,101,2,0
5337,191,1,0
5004,56,176,7
805,803,5,0
3661,1400,11,0
4612,381,4,0
1538,403,5,0
5541,1400,20,0
5907,1400,26,1
3096,101,1,0
1023,1400,2,0
4346,29,131,2
124,803,4,0
1199,160,3,0
1893,1400,15,0
3076,1400,9,0
6417,87,7,0
2045,1400,6,0
1716,29,27,0
713,803,8,0
209,1400,8,0
5413,1400,8,0
502,1400,14,0
2171,1400,1,0
1147,22,2,0
614,1400,12,0
1695,87,1,0
6303,153,1,0
3209,6,3,0
3252,403,1,0
4161,87,1,1
4579,1400,19,0
3225,1400,1,0
671,403,2,0
6503,403,2,0
3168,53,1,0
2181,41,1,0
436,101,21,1
5990,403,9,1
4936,1400,10,0
52,6,1,0
1989,1400,10,0
5627,803,3,0
5443,403,3,0
5693,47,2308,64
2161,191,1758,3
5328,803,236,0
5604,803,566,0
6306,78,6921,111
4793,191,4232,14
4633,42,1480,98
2042,803,1782,0
3717,78,1180,91
431,803,708,0
1408,803,767,0
1894,403,154,4
5554,403,15,2
3068,35,445,6
315,93,276,7
2990,803,175,0
4217,78,625,44
2631,35,699,3
3220,803,1231,0
3069,78,9688,586
5155,803,1678,0
1370,803,426,0
2604,193,194,0
1031,803,1634,0
5071,803,1623,0
2809,42,1701,81
4788,803,1976,0
6226,803,1555,0
6196,42,804,15
5621,42,572,12
1087,191,1424,4
1776,191,599,2
6211,42,15,2
5932,403,10,0
1333,403,15,0
5727,403,19,0
4337,78,1046,7
1407,193,387,2
2012,381,1655,63
3826,193,28,0
3838,15,213,0
2960,403,116,5
2321,101,481,42
4547,101,14,0
2481,37,41,0
846,403,384,6
417,101,40,4
4826,193,255,3
3333,403,21,0
921,35,1872,28
617,403,41,0
2295,191,346,0
5556,11,96,0
5951,403,97,3
677,403,5,0
2413,193,16,0
940,191,642,3
6456,403,52,0
6101,403,45,3
225,803,2706,0
4647,193,38,0
2173,803,4377,0
1960,193,735,2
2525,29,1652,166
1158,803,383,0
2694,101,26,0
3575,191,1154,4
3752,381,439,8
2450,17,2135,112
4187,381,463,10
5888,403,33,1
2487,42,598,61
2843,403,113,0
6268,78,41,0
286,191,627,2
6157,11,63,0
3026,403,49,0
2436,403,3,0
725,403,212,6
5400,4,3381,285
2099,12,61,0
1431,101,44,0
221,191,85,1
6176,803,231,0
2185,101,3,1
5234,803,1106,0
219,803,289,0
2635,381,1752,99
1230,803,987,0
576,193,36,0
4307,308,354,20
3339,803,78,0
6413,50,703,2
3017,803,836,0
6368,803,564,0
4166,160,3,0
1545,45,15,0
5506,803,825,0
1985,803,94,0
6165,381,1784,54
948,803,832,0
5495,803,614,0
4548,403,57,0
2922,78,678,52
2250,78,214,11
5486,153,317,3
1654,153,18,0
4569,4,109,18
6107,78,974,56
3588,191,2016,3
281,191,296,0
1429,403,26,1
3464,403,195,3
1957,15,48,0
2324,403,70,1
3961,37,51,3
5544,803,189,0
6133,403,12,0
160,803,557,0
1503,193,149,0
2383,35,690,5
3542,47,25,0
4827,35,47,1
4933,24,358,0
3203,403,123,5
3924,45,50,2
68,403,35,0
2786,803,72,0
3791,193,224,0
3126,13,924,27
2732,29,40,0
6509,78,960,1
4078,381,13,2
2466,403,9,0
5970,803,536,0
6340,308,504,19
3964,101,59,0
2486,803,31,0
4093,52,213,6
459,193,57,0
4335,803,694,0
1817,153,30,0
3377,803,667,0
4753,803,1027,0
3274,50,220,2
192,42,395,16
2633,52,261,12
5911,403,41,0
1438,14,165,8
487,101,7,0
5354,191,606,3
797,193,53,0
6166,403,14,0
4752,403,58,1
2774,24,7,0
2987,37,57,4
5842,403,5,0
3023,101,16,1
867,191,474,1
3917,803,98,0
1696,403,16,0
3551,193,3,0
4684,101,1541,21
5685,403,3,0
818,78,31,1
1940,2,37,1
3878,403,64,1
3140,403,94,1
5132,24,36,0
2452,381,10,0
5716,47,21,0
6507,403,77,0
2524,803,694,0
4280,803,164,0
4852,803,391,0
707,153,25,0
6564,308,27,6
3828,803,401,0
5957,403,29,1
448,50,761,1
2390,101,1060,6
5380,193,138,0
2230,803,94,0
76,803,959,0
3879,42,152,6
2646,803,51,0
3429,1400,36,0
1836,403,6,2
1012,160,6,0
3360,403,58,0
4634,403,13,0
5359,803,158,0
1478,41,14,0
6315,191,524,17
4572,403,9,1
2517,101,2,0
3635,403,17,0
4403,381,43,6
4646,403,14,1
3380,381,18,0
5312,13,698,20
3354,403,48,1
3540,7,85,8
122,153,80,5
996,803,18,0
6381,803,536,0
3814,37,124,13
1252,403,4,0
3127,803,214,0
6540,803,96,0
2622,803,1056,0
3092,803,56,0
2945,45,19,0
1490,403,4,0
149,381,8,1
4264,193,30,0
2577,37,33,0
4570,403,66,0
1126,153,13,0
1818,47,45,0
2748,101,23,0
2004,29,150,2
4216,803,55,0
3831,403,5,0
945,803,68,0
1293,4,1142,92
5335,803,228,0
4791,308,311,20
2172,101,440,1
3268,45,168,0
2874,803,49,0
3456,403,42,0
5185,11,146,0
3253,42,183,7
5349,193,35,0
2149,101,21,0
6202,34,569,19
2607,403,26,1
4884,52,97,4
564,101,26,1
57,101,6,2
314,381,30,1
2929,56,23,2
3256,27,122,0
6473,803,99,0
2585,803,224,0
5386,803,238,0
3248,803,242,0
6231,403,38,0
922,101,3,0
2846,403,82,0
3939,403,18,1
3129,14,148,2
5009,193,128,2
2931,52,17,0
2243,803,307,0
3379,153,9,0
1468,403,10,0
6481,191,178,1
1717,153,22,0
778,8,616,89
5938,93,235,3
3741,93,41,2
2650,803,796,0
1723,803,16,0
4259,403,5,0
2785,803,265,0
4461,381,17,0
3505,37,72,0
6014,101,2,0
2209,12,44,1
839,52,314,10
2697,35,189,4
4099,381,43,1
3562,381,102,4
824,381,10,1
6208,27,543,2
3302,381,652,11
2533,403,77,2
5048,45,5,0
212,50,587,3
406,101,3,0
2878,101,6,0
6092,803,239,0
3372,308,64,3
5925,803,150,0
2971,803,94,0
2473,803,130,0
4905,403,10,0
2556,803,1035,0
3214,78,145,2
4135,45,42,0
6167,29,6,0
5784,160,2,0
320,101,16,1
3989,803,79,0
2129,803,397,0
5051,308,61,7
4293,24,72,0
5275,14,16,0
4702,41,17,3
4096,403,35,1
1842,37,47,5
31,37,16,0
4939,47,178,3
2069,803,220,0
1783,14,55,0
3271,803,116,0
2092,191,87,0
4639,803,45,0
5612,803,82,0
77,803,186,0
4380,803,28,0
3315,803,223,0
6441,803,175,0
2927,803,26,0
947,308,70,0
6313,803,34,0
3185,803,90,0
3034,403,43,1
710,381,14,0
2076,403,11,1
1569,12,15,0
950,403,37,1
2169,403,2,0
5831,381,40,4
5988,42,76,3
1529,193,29,0
5092,101,18,1
6200,308,28,6
4014,47,1020,22
1159,381,80,7
1770,803,184,0
666,803,384,0
5230,403,22,0
3615,78,36,0
3833,160,4,0
5388,101,75,3
941,24,112,0
5900,78,477,3
4679,803,205,0
2136,403,9,1
1233,101,107,1
5883,45,54,1
6276,191,8,0
3663,381,119,13
1519,153,1,0
6460,803,87,0
2914,193,9,0
1915,803,73,0
5714,403,23,0
3909,403,62,1
4816,403,16,1
4574,308,23,3
3960,803,181,0
4741,27,261,1
5032,803,18,0
5993,381,16,2
4318,381,10,1
4930,160,1,0
4864,101,5,0
5482,403,18,1
5502,160,6,0
2148,191,7,0
6143,803,189,0
3681,14,45,2
3089,803,153,0
2695,803,34,0
5640,803,56,0
4921,803,43,0
6257,191,196,3
2123,160,4,0
875,403,12,1
4860,193,76,0
6505,403,8,0
4541,47,121,1
3459,78,36,0
4315,160,1,0
191,45,79,0
5219,160,3,0
3841,193,10,0
649,403,46,0
5302,403,8,1
3207,403,6,0
3044,403,45,3
5022,42,277,23
3766,803,92,0
2254,37,14,0
4086,37,283,10
6433,403,22,0
5435,45,144,0
2972,381,18,3
6462,803,99,0
5885,193,76,0
3591,403,21,1
2262,193,8,0
3120,381,80,1
1869,191,35,0
4179,160,2,0
1123,403,12,2
6395,381,119,5
788,803,86,0
6229,50,21,0
3694,160,5,0
4603,308,329,18
3972,403,5,1
1959,101,494,0
3608,17,12,0
5077,381,109,9
3895,42,39,0
6024,803,106,0
3111,160,4,0
1603,403,12,0
5672,308,9,4
4478,12,9,0
4495,803,63,0
3383,50,27,0
5205,403,5,0
5401,56,3,1
4587,50,25,0
1607,3,57,0
4392,1400,7,0
2515,93,53,6
810,403,12,0
3643,101,3,0
1130,12,13,0
1292,42,67,3
808,193,17,0
3768,35,16,0
4615,403,18,0
3842,803,62,0
2919,381,369,3
563,381,34,0
6135,803,38,0
3512,153,20,0
4617,403,8,1
357,403,8,0
6249,381,13,2
4173,403,2,0
424,403,16,0
6054,160,4,1
1477,29,25,0
3928,27,26,1
3219,403,5,0
3234,803,63,0
6308,403,18,1
2835,101,3,0
318,403,10,2
504,803,68,0
341,101,2,0
672,12,10,0
2349,803,188,0
4026,803,23,0
5958,403,14,1
2314,803,30,0
4167,101,8,0
6294,193,25,0
5303,42,23,0
3028,41,19,1
3138,101,2,1
2647,803,37,0
4196,803,36,0
4683,803,24,0
3216,34,25,0
1053,403,28,0
3506,17,3,0
5414,381,24,0
75,160,2,0
108,45,52,0
2496,193,54,0
372,308,6,0
2885,403,5,0
2072,11,29,0
3908,803,31,0
696,403,8,1
1037,101,25,1
4424,403,9,0
5034,45,42,0
5650,153,13,0
6164,308,6,0
4835,160,3,0
1913,193,9,0
1889,308,130,8
3525,4,25,3
1992,403,3,0
4492,47,54,0
1724,12,13,0
2538,381,9,0
2348,803,27,0
595,101,20,0
1521,56,13,1
6152,42,125,5
2838,803,29,0
4523,803,48,0
4623,803,16,0
3030,803,122,0
156,803,65,0
2955,35,15,6
790,101,6,1
3843,101,2,0
5722,403,2,0
2359,160,1,0
1591,381,132,2
253,403,3,0
2492,37,5,0
4238,403,5,1
6376,50,43,0
5376,803,53,0
104,803,22,0
2184,403,6,1
4970,381,15,0
1102,403,10,0
5249,101,6,1
4638,803,67,0
1122,153,1,0
735,803,59,0
8,56,4,1
525,403,13,0
4245,37,1,0
3835,403,6,0
2715,37,21,0
632,191,6,0
3145,193,48,0
4189,101,8,0
6254,381,4,0
4030,803,41,0
2767,56,13,1
847,403,28,0
965,37,46,7
1022,381,101,0
3175,381,6,0
3613,803,24,0
1522,308,15,0
6318,403,3,0
2624,381,54,4
667,29,47,0
6019,403,5,1
4532,37,11,1
5278,160,2,0
4223,160,3,0
5824,29,41,0
2821,47,125,1
2435,50,47,0
881,37,4,1
3753,381,25,3
5845,37,14,1
5191,193,3,0
6093,35,27,8
3786,381,24,3
2046,47,59,0
1523,160,2,0
3019,403,2,0
2946,25,5,0
3474,803,43,0
5576,381,2,1
4124,803,87,0
3628,403,4,0
1116,403,4,0
1250,41,122,2
6168,27,122,0
3002,101,7,0
1878,160,1,0
6288,381,25,1
1908,160,1,0
3275,403,3,0
1353,403,7,0
2676,12,6,0
4907,41,71,3
2511,160,2,0
1690,101,2,0
1485,308,24,5
1596,50,52,0
6089,42,3,0
4659,803,38,0
6425,803,28,0
3437,803,75,0
6003,160,3,0
5744,12,10,0
986,803,14,0
5745,803,35,0
5107,160,1,0
3067,193,21,0
2532,101,1,0
3707,403,3,0
3749,403,3,0
2543,381,7,2
3832,12,6,0
4964,29,3,0
5614,308,32,12
3217,101,12,2
1917,101,1,0
1313,160,3,0
1072,4,111,3
6233,41,33,0
2616,403,3,0
5136,403,1,0
3723,403,26,2
6206,45,87,3
154,403,14,1
4390,53,213,2
473,403,2,0
432,59,15,0
3709,52,85,2
2096,403,2,0
3840,803,22,0
1554,381,11,0
1385,52,30,1
5199,4,5,0
2485,2,11,7
4175,803,34,0
4575,381,24,1
4849,403,8,1
131,403,24,4
3198,403,3,0
2721,41,58,1
1808,403,26,1
5840,160,4,0
4512,160,3,0
4918,101,4,0
1164,381,2,1
6071,381,12,0
868,101,6,0
5729,37,2,0
3043,803,37,0
5315,191,6,0
3153,160,4,0
893,101,2,0
4662,381,28,2
4472,14,3,0
1748,403,7,0
6040,93,19,0
5411,403,2,1
5954,403,14,0
362,41,36,1
1552,160,1,0
2070,403,1,0
1890,803,18,0
3781,101,232,13
3596,27,25,0
3201,29,4,0
5558,308,30,8
4772,101,3,0
4636,101,4,1
4873,101,20,1
4313,42,25,4
5700,59,9,0
6301,403,5,0
1567,12,8,0
816,29,12,0
6253,50,23,0
3106,27,44,0
2782,42,18,1
4414,101,7,0
4926,153,2,0
4560,160,4,0
6386,803,27,0
5195,160,1,0
2984,191,3,0
3319,803,60,0
2378,101,29,1
4288,160,2,0
2385,101,3,0
4341,191,29,0
3873,160,3,0
3493,101,3,0
67,803,109,0
2637,160,1,0
1312,29,2,0
4145,803,53,0
4023,191,15,1
1888,308,24,2
420,403,1,0
2719,27,133,0
409,803,25,0
5826,12,5,0
2956,803,37,0
2507,403,9,1
859,101,1,0
1179,403,2,1
691,803,13,0
1759,803,20,0
6259,101,1,0
4938,101,4,0
6410,803,63,0
5922,803,18,0
2792,59,20,0
2308,803,20,0
6339,803,14,0
1138,803,51,0
3346,101,4,0
6513,101,7,0
4695,403,1,0
5697,403,9,0
1218,101,15,1
5629,803,81,0
4915,37,1,0
5972,52,2,0
5520,29,23,0
3547,803,16,0
2948,160,1,0
2952,45,3,1
6221,160,2,0
604,45,3,0
3975,101,1,0
6260,381,5,0
4408,45,1,0
3881,50,14,0
6486,29,3,0
2059,403,1,0
1352,803,20,0
1595,101,2,0
4243,403,1,0
89,803,96,0
3229,403,3,0
620,35,37,0
2369,160,1,0
2546,160,1,0
3534,45,1,0
3428,803,61,0
5233,41,36,1
5070,27,8,0
2465,160,1,0
2775,50,16,1
2667,403,12,1
2210,42,25,1
747,93,31,1
4949,4,5,0
6116,403,3,0
4466,381,20,0
245,403,12,0
6408,45,30,3
2617,193,4,0
1710,160,1,0
5481,308,47,3
5851,37,1,0
4252,403,2,0
2665,160,1,0
1422,308,7,1
4839,3,4,0
348,160,1,0
287,381,9,0
5566,37,2,0
1488,101,21,0
2495,803,126,0
1168,160,2,0
1647,403,1,0
2745,381,7,0
4018,191,5,0
550,193,1,0
4219,45,4,0
2448,160,1,0
5809,403,1,0
1904,403,1,0
716,308,9,1
1356,25,19,1
3509,45,9,1
4809,101,1,0
2273,101,10,0
6099,191,4,0
5587,308,8,2
675,803,12,0
2921,93,9,0
5113,803,20,0
2908,191,4,0
2048,160,1,0
3462,101,8,0
3726,37,10,0
2940,37,7,1
3204,160,1,0
1572,1,859,32
5820,193,11,0
4442,161,16,0
851,403,13,0
1791,403,17,0
3883,47,131,4
3700,308,7,0
454,78,40,0
1789,78,828,2
3772,47,57,2
5262,78,95,0
5466,28,5,0
548,308,9,0
363,381,9,0
5710,381,30,0
512,78,31,0
38,308,158,3
282,403,145,2
5605,93,254,7
2565,47,172,3
2066,11,28,0
6022,78,54,0
2361,78,742,7
6275,193,54,0
1405,381,39,1
5552,78,113,1
3949,78,216,1
3128,78,31,0
2108,308,1,0
3425,381,6,0
1350,78,91,1
1140,1400,4,0
6050,7,33,1
5139,78,22,0
6348,308,53,1
360,308,99,2
3727,47,84,5
3131,78,19,1
6353,78,603,14
2077,403,6,0
6574,403,20,1
500,78,32,0
4232,308,10,0
2734,1400,23,0
1201,193,5,0
942,78,105,0
5068,93,53,2
2558,93,78,0
1922,308,18,1
4314,93,92,1
3166,403,1,0
3181,101,9,2
5896,78,29,0
6125,78,11,0
1905,93,96,1
983,403,20,0
1852,24,51,0
987,193,213,0
332,28,13,0
1139,78,9,0
4034,11,16,0
5864,191,72,1
5919,78,27,0
2396,403,106,2
3712,403,48,2
1703,381,205,6
528,78,83,2
3158,403,5,0
6350,403,42,0
1694,11,27,0
5416,78,36,0
4966,28,9,0
5094,308,16,0
472,803,189,0
5881,403,8,0
6048,193,329,4
3782,403,14,1
1919,47,40,0
61,381,44,0
3301,47,36,0
2827,93,99,2
1391,78,16,0
1601,25,12,1
97,403,13,1
1497,381,18,0
1108,403,1,0
3521,101,17,0
995,403,1,0
2564,403,23,2
3149,403,36,3
44,56,9,0
763,11,11,0
4556,24,26,0
3045,17,478,9
1316,381,17,0
1182,803,3,0
1320,381,80,4
1800,381,8,0
6482,403,24,1
1777,78,10,0
5887,35,19,5
10,193,11,0
5531,803,114,0
3176,17,38,1
3146,17,20,3
3527,193,112,1
5013,78,8,0
3135,1400,25,0
3016,56,17,0
3469,403,56,0
5082,308,18,3
1968,1400,24,1
5075,50,26,0
5608,56,13,1
2593,803,22,0
189,50,60,0
4767,41,3,1
446,403,2,0
2351,308,9,1
2831,41,7,0
6073,308,11,0
4908,193,6,0
753,17,13,0
5595,403,2,0
4087,1400,3,0
6524,1400,9,0
1167,193,134,2
4338,1400,21,0
1024,101,2,0
1387,193,16,0
3390,403,9,1
717,308,12,1
4178,29,39,1
4813,45,5,1
4886,78,16,0
2730,78,14,0
6120,308,9,0
4434,403,1,0
4516,193,8,0
4823,1400,15,0
6169,381,4,0
3340,161,5,0
5806,1400,9,0
5995,803,25,0
2508,78,7,0
112,403,7,0
2959,161,14,0
3332,1400,14,0
6118,193,47,0
3599,308,6,1
6170,1400,3,0
3011,28,4,0
3799,193,4,0
2549,381,13,3
4947,193,387,1
2034,403,2,1
3847,28,5,0
571,403,3,0
5383,403,5,0
118,161,11,0
4158,28,2,0
5203,1400,4,0
269,56,7,0
4384,28,7,0
1261,101,30,3
1754,5,7,0
4101,403,9,0
3777,41,6,2
6144,28,1,0
4123,1400,9,0
2891,193,3,0
739,803,302,0
3404,52,9,0
651,78,3,0
5221,381,2,0
5017,193,5,0
4867,28,18,0
5625,308,1,0
5921,403,1,0
3295,803,34,0
821,193,6,0
6446,308,2,1
4127,193,4,0
16,403,3,0
4924,381,15,0
2758,308,6,0
610,403,5,0
575,101,4,0
3387,403,11,1
6112,381,7,0
998,403,3,0
3048,1400,12,0
3951,403,1,1
257,28,1,0
3627,403,60,0
6516,308,2,0
4626,308,25,0
2025,308,1,0
5674,28,1,0
5169,1400,4,0
6124,193,95,1
5637,403,3,1
296,193,6,1
4504,308,3,0
3687,403,2,0
3331,1400,11,0
2165,1400,14,0
3247,308,1,1
6134,308,4,0
2128,308,6,0
6438,803,13,0
1463,308,1,0
5060,803,24,0
2405,193,7,0
6322,28,1,0
2276,403,2,0
2657,381,1,0
231,803,79,0
2269,403,4,0
1813,1400,10,0
1266,1400,7,0
5944,403,7,0
1539,193,2,0
3789,193,1,0
4355,381,2,0
1243,403,2,0
6130,308,6,2
5115,1400,15,0
3607,101,3,1
5752,803,30,0
4497,803,35,0
3853,29,58,0
5015,1400,3,0
2710,308,4,0
3743,101,37,0
5160,1400,10,0
4564,803,44,0
3829,50,10,0
1707,101,27,1
3061,803,11,0
3858,803,77,0
5568,45,10,0
6461,101,11,1
582,403,2,0
1334,193,51,0
3995,50,13,1
3955,1400,1,0
1547,28,1,0
4661,1400,8,0
5119,193,3,0
5441,41,2,1
2798,191,6,0
3634,193,50,0
2400,78,1,0
3208,403,1,0
1415,1400,8,0
6150,403,1,0
6187,403,1,0
1937,803,80,0
4644,308,1,0
3528,50,28,0
5582,403,2,0
3373,403,2,0
1476,28,1,0
6565,1400,14,0
2666,37,9,1
1624,50,8,0
1563,193,1,0
4362,1400,10,0
1474,161,1,0
6205,403,6,1
4195,403,1,0
3498,1400,7,0
4174,45,1,0
719,101,20,0
1995,308,6,1
3099,193,1,0
3205,101,2,0
5353,403,3,0
534,803,19,0
3871,193,2829,15
1824,193,158,4
3620,193,198,1
5389,193,225,0
1101,308,1148,7
644,193,214,3
3677,193,204,1
1831,193,98,2
2824,193,94,0
1148,193,2987,21
3151,160,675,37
1704,193,2966,30
3926,193,244,3
2309,193,503,12
6291,193,193,1
1257,48,41,0
6247,193,161,2
4367,193,42,1
1404,193,160,2
3031,193,194,2
1145,193,196,1
4356,193,88,1
1360,74,61,0
5497,308,4198,29
4822,87,29,0
2655,193,223,1
1283,193,230,2
4627,193,158,4
5950,193,634,26
3885,193,307,8
3824,193,648,14
3690,193,2855,21
1700,193,206,0
5507,48,7,0
5678,193,83,0
1498,193,41,0
2899,193,198,1
6528,1400,2,0
46,193,201,1
4421,74,289,4
3797,153,5,0
2741,74,304,10
2380,193,42,0
6236,74,4,0
587,56,77,1
11,191,690,0
321,191,225,0
5813,74,132,1
1975,87,30,1
3502,193,226,2
3116,193,44,1
2216,48,74,0
3683,193,557,16
5874,193,41,0
813,48,21,0
5838,193,216,1
266,48,107,0
434,193,217,0
5562,193,214,1
2086,193,217,1
928,193,34,0
1902,193,233,1
734,193,204,0
601,193,143,0
934,193,101,4
1491,308,437,3
6299,193,216,1
1163,193,73,2
538,193,79,0
4279,7,562,1
2514,193,41,0
452,193,104,2
3992,48,61,0
1932,308,29,0
4006,193,229,1
1594,193,131,3
2220,193,111,4
2909,193,173,0
5929,308,77,1
4410,193,199,1
4147,7,275,2
2389,193,118,2
15,193,80,3
2241,193,220,0
4371,193,122,1
4743,193,67,0
5145,193,202,4
157,193,220,1
834,193,213,1
1086,193,146,4
4257,193,466,9
2189,193,186,1
4464,193,84,0
402,193,74,1
3405,193,94,6
1896,193,155,1
5652,193,62,1
3695,193,101,1
5522,193,228,4
5058,193,200,2
6090,193,359,4
2441,193,65,0
265,193,133,0
2941,193,69,0
558,193,221,0
233,193,122,1
641,193,186,1
238,193,218,2
5902,193,171,3
5858,48,160,0
3454,193,34,0
4137,48,143,0
4275,193,3,0
3609,48,153,0
5581,193,85,2
2673,87,20,0
5423,74,5,1
4744,193,199,5
1739,74,3,0
499,193,207,1
6451,13,65,1
4967,191,139,0
1565,47,7,0
5647,193,104,1
4469,193,206,1
6489,193,187,2
2140,74,35,1
3590,193,107,1
2493,48,122,0
2979,193,207,1
2288,193,64,1
2686,193,35,0
2445,56,66,2
2689,193,216,0
3803,193,208,2
4712,74,33,1
3636,193,193,1
2854,193,34,1
6311,193,205,1
2038,193,103,2
6250,193,207,0
43,193,229,1
2480,74,50,0
3637,193,38,1
5255,193,103,2
5459,193,202,1
3947,193,72,0
4951,193,217,0
627,193,206,1
3718,193,102,0
5429,308,208,3
2491,193,37,0
